bestbuy.com,4,196803504613,cpu_cores,8,8,count
energystar.gov,13,196803504613,cpu_cores,8,8,count
target.com,3,196803504613,cpu_cores,8,8,count
walmart.com,2,196803504613,cpu_cores,2,2,count
